name;href;comp_min;comp_max;comp_car;employer;address;site
Руководитель направления QA [id42425];https://hh.ru/vacancy/36237328?query=Python;;;; ПАО «Газпром нефть»;Санкт-Петербург, Площадь Восстания;https://hh.ru
Senior DevOps engineer;https://hh.ru/vacancy/36493350?query=Python;;;; Лаборатория Касперского;Москва, Водный стадион;https://hh.ru
Frontend/JavaScript Developer;https://hh.ru/vacancy/31214132?query=Python;;;; TradingView;Ростов-на-Дону;https://hh.ru
Биоинформатик;https://hh.ru/vacancy/35855732?query=Python;;;; ФГБУ ЦСП Минздрава России;Москва, Щукинская;https://hh.ru
Performance Testing Engineer (audio&video conferences);https://hh.ru/vacancy/35837905?query=Python;;;; DINS;Санкт-Петербург, Елизаровская;https://hh.ru
Разработчик С;https://hh.ru/vacancy/34328906?query=Python;;;;ОАО ИнфоТеКС;Москва, Динамо;https://hh.ru
Billing Engineer;https://hh.ru/vacancy/36610715?query=Python;;;; А1. Информационные технологии, телеком;Минск, Октябрьская и еще 1 ;https://hh.ru
Старший разработчик встраиваемых систем и встроенного ПО/Senior Embedded Developer;https://hh.ru/vacancy/36578763?query=Python;;;;АО АСТ;Москва, Волгоградский проспект;https://hh.ru
Тестировщик программного обеспечения;https://hh.ru/vacancy/35809917?query=Python;;;; Inline Telecom Solutions;Москва, Марьина Роща;https://hh.ru
Системный аналитик;https://hh.ru/vacancy/35762629?query=Python;;;; Quiet Media;Москва, Улица 1905 года;https://hh.ru
Software Developer (голосовой ассистент);https://hh.ru/vacancy/32502050?query=Python;;;; Тинькофф;Москва, Водный стадион;https://hh.ru
Junior QA Engineer (Software);https://hh.ru/vacancy/36437328?query=Python;;;;ИП Visonic;Киев;https://hh.ru
Recommendation Platform Engineer/Expert;https://hh.ru/vacancy/36554456?query=Python;;;; HUAWEI;Нижний Новгород;https://hh.ru
Ведущий инженер по автоматизации тестирования (мобильное приложение);https://hh.ru/vacancy/36230454?query=Python;;;;ПАО Промсвязьбанк;Москва, Сокольники;https://hh.ru
Data Engineer/ Разработчик Spark;https://hh.ru/vacancy/36445901?query=Python;;;; Сбербанк для экспертов;Москва;https://hh.ru
Senior Java Developer;https://hh.ru/vacancy/36638544?query=Python;;;;ООО Пандадок;Минск, Площадь Ленина;https://hh.ru
Frontend React developer;https://hh.ru/vacancy/36638400?query=Python;;;; Group-IB;Москва;https://hh.ru
Senior golang developer;https://hh.ru/vacancy/34041975?query=Python;;;; Открытая Мобильная Платформа;Москва;https://hh.ru
Разработчик в команду контент-системы;https://hh.ru/vacancy/36512504?query=Python;;;; Яндекс;Москва, Парк культуры;https://hh.ru
Qlik Архитектор [id16320];https://hh.ru/vacancy/36336379?query=Python;;;; ПАО «Газпром нефть»;Санкт-Петербург, Фрунзенская;https://hh.ru
Специалист по информационной безопасности приложений;https://hh.ru/vacancy/36639654?query=Python;;;; ECOMMPAY IT;Москва;https://hh.ru
Биоинформатик-аналитик в области онкологии;https://hh.ru/vacancy/36159165?query=Python;;;; ФГБУ ЦСП Минздрава России;Москва;https://hh.ru
Преподаватель детской школы программирования г. Березники;https://hh.ru/vacancy/36612849?query=Python;8000.0;40000.0;руб; Алгоритмика (ИП Кислов Андрей Игоревич);Пермь;https://hh.ru
Продуктовый аналитик;https://hh.ru/vacancy/34688986?query=Python;;;; Fortis;Санкт-Петербург, Звёздная;https://hh.ru
Python Team Lead (IoT Solutions);https://hh.ru/vacancy/36508424?query=Python;;;; DataArt;Воронеж;https://hh.ru
Аналитик (Продуктовая и операционная аналитика);https://hh.ru/vacancy/36518901?query=Python;;;; Selecty;Москва;https://hh.ru
Программист BMC;https://hh.ru/vacancy/36002089?query=Python;;;; Аквариус, Группа компаний;Москва, Румянцево;https://hh.ru
Продуктовый аналитик в команду WebOffice;https://hh.ru/vacancy/35995809?query=Python;;;; Тинькофф;Москва, Водный стадион;https://hh.ru
Инженер-программист С++;https://hh.ru/vacancy/35025023?query=Python;;;;ООО Прософт-Системы;Екатеринбург, Чкаловская;https://hh.ru
Преподаватель IT (компьютерных курсов, программирования, информатики);https://hh.ru/vacancy/36613464?query=Python;;;;ООО Амбидекстр;Москва;https://hh.ru
System Engineer Microsoft;https://hh.ru/vacancy/36050327?query=Python;;;; Лаборатория Касперского;Москва;https://hh.ru
DevOps инженер;https://hh.ru/vacancy/35778964?query=Python;;;;ПАО «МТС»,IT;Москва;https://hh.ru
Ведущий разработчик ПО / TeamLead (Support);https://hh.ru/vacancy/36036929?query=Python;;;; Электронная торговая площадка Газпромбанка;Санкт-Петербург;https://hh.ru
Инженер DevOps (SberWorks);https://hh.ru/vacancy/35786988?query=Python;;;; Сбербанк для экспертов;Москва;https://hh.ru
Software Engineer (java);https://hh.ru/vacancy/36636452?query=Python;;;; Xored;Томск;https://hh.ru
Data Quality Analyst;https://hh.ru/vacancy/36637257?query=Python;;;;ПАО «МТС»,IT;Москва, Технопарк;https://hh.ru
Инженер технической поддержки;https://hh.ru/vacancy/36377577?query=Python;50000.0;;руб;ООО ПРОДЖЕКТ САППОРТ;Москва, Павелецкая;https://hh.ru
Ведущий аналитик программы лояльности;https://hh.ru/vacancy/36604250?query=Python;;;; ДИКСИ. Офис;Москва;https://hh.ru
Старший системный администратор ЦОД (Linux);https://hh.ru/vacancy/36640108?query=Python;80000.0;140000.0;руб;ООО Тензор;Ярославль;https://hh.ru
Scala/Java Developer;https://hh.ru/vacancy/36370819?query=Python;120000.0;170000.0;руб;ООО Альтуэра Лабс;Москва, Римская и еще 1 ;https://hh.ru
CI/CD Pipeline Engineer;https://hh.ru/vacancy/36637479?query=Python;;;; Bell Integrator;Москва;https://hh.ru
Преподаватель по робототехнике;https://hh.ru/vacancy/35955192?query=Python;;;;ООО ЭлРос;Владимир;https://hh.ru
Senior Java developer (R&D);https://hh.ru/vacancy/36281045?query=Python;;;; Bercut;Санкт-Петербург;https://hh.ru
Application Support Specialist;https://hh.ru/vacancy/36428792?query=Python;;;;ООО IDT Technologies;Минск, Пролетарская и еще 1 ;https://hh.ru
Системный администратор Linux;https://hh.ru/vacancy/36319808?query=Python;140000.0;;руб; Comagic;Москва, Нахимовский проспект;https://hh.ru
Разработчик DevOps (SOC);https://hh.ru/vacancy/36039070?query=Python;;;; Angara Technologies Group;Москва, Парк Победы;https://hh.ru
Аналитик (контент);https://hh.ru/vacancy/36424779?query=Python;;;; ivi;Москва, Дмитровская;https://hh.ru
DevOps Engineer (Senior);https://hh.ru/vacancy/35354190?query=Python;;;; HUAWEI;Москва;https://hh.ru
C++ developer (Berlin);https://hh.ru/vacancy/36275846?query=Python;;10000.0;EUR; Cellar door;Санкт-Петербург;https://hh.ru
QA-инженер автоматизатор;https://hh.ru/vacancy/36018130?query=Python;;;; Группа «Кронштадт»;Самара;https://hh.ru
Специалист DevOps;https://hh.ru/vacancy/36594771?query=Python;;;;ООО Кометрика;Москва, Деловой центр и еще 3 ;https://hh.ru
Python разработчик (Big Data);https://hh.ru/vacancy/35398526?query=Python;;;;ПАО «МТС»,IT;Москва, Технопарк;https://hh.ru
Python Developer;https://hh.ru/vacancy/34333666?query=Python;;;; Лаборатория Касперского;Москва, Водный стадион;https://hh.ru
Ведущий системный аналитик;https://hh.ru/vacancy/36645904?query=Python;;;; Альфа-Банк;Москва, Технопарк;https://hh.ru
Главный инженер по прикладному сопровождению интеграционных решений;https://hh.ru/vacancy/36628644?query=Python;;;; Сбербанк для экспертов;Хабаровск;https://hh.ru
Администратор инфраструктуры JSOC;https://hh.ru/vacancy/34287699?query=Python;;;; Ростелеком-Солар;Нижний Новгород;https://hh.ru
Исследователь-экономист (research analyst in economics);https://hh.ru/vacancy/30995943?query=Python;60000.0;120000.0;руб; Институт прикладных экономических исследований РАНХиГС при Президенте Российской Федерации;Москва, Юго-Западная;https://hh.ru
DevOps инженер;https://hh.ru/vacancy/36628522?query=Python;130000.0;150000.0;руб; Город Иннополис;Казань;https://hh.ru
DevOps инженер;https://hh.ru/vacancy/36175483?query=Python;;;; Тинькофф;Екатеринбург, Площадь 1905 года;https://hh.ru
Team Lead Python;https://hh.ru/vacancy/36641547?query=Python;200000.0;;руб; Cellar door;Санкт-Петербург;https://hh.ru
Senior Developer Tools Engineer, C++ - Software;https://hh.ru/vacancy/36447247?query=Python;;;; NVIDIA;Москва, Марьина Роща и еще 1 ;https://hh.ru
Ведущий специалист по сопровождению АС;https://hh.ru/vacancy/35755644?query=Python;;;; Сбербанк для экспертов;Москва;https://hh.ru
Преподаватель языков программирования (Python, Scratch);https://hh.ru/vacancy/36640363?query=Python;;;; Алгоритмика (ИП Слепенков Роман Валентинович);Тольятти;https://hh.ru
Разработчик автотестов / QA Automation;https://hh.ru/vacancy/31923995?query=Python;;;; BANZAI.GAMES;Москва;https://hh.ru
Сетевой инженер;https://hh.ru/vacancy/35870062?query=Python;;;;ООО Яндекс.Деньги, НКО;Санкт-Петербург;https://hh.ru
Системный администратор/Программист (DevOps);https://hh.ru/vacancy/36575943?query=Python;;;;ООО Авилекс;Москва, Павелецкая;https://hh.ru
QA engineer (Partnership team);https://hh.ru/vacancy/36558636?query=Python;;;; Exness;Москва;https://hh.ru
Ведущий инженер по информационной безопасности;https://hh.ru/vacancy/35336798?query=Python;;;; GDC (ICL Services);Казань, Суконная слобода;https://hh.ru
Инженер-конструктор фотошаблонов;https://hh.ru/vacancy/34786235?query=Python;;;;АО НИИМЭ;Москва;https://hh.ru
Начальник відділу розробки програмного забезпечення та інтеграції;https://hh.ru/vacancy/36579954?query=Python;;;; Укрэнерго;Киев;https://hh.ru
Разработчик С++;https://hh.ru/vacancy/36215240?query=Python;;170000.0;руб;АО АСТ;Москва;https://hh.ru
Системный архитектор;https://hh.ru/vacancy/36381961?query=Python;;;;ПАО МегаФон, IT;Санкт-Петербург, Василеостровская;https://hh.ru
Python Developer (Middle+/Senior);https://hh.ru/vacancy/36615893?query=Python;60000.0;140000.0;руб;ООО Строительный Двор;Тюмень;https://hh.ru
Devops-инженер;https://hh.ru/vacancy/36131755?query=Python;;;; CoolRocket Team;Новосибирск;https://hh.ru
Senior QA engineer (Medicine);https://hh.ru/vacancy/36644757?query=Python;;;; MERA;Нижний Новгород;https://hh.ru
Системный администратор Linux (DevOps), Зеленоград;https://hh.ru/vacancy/36515530?query=Python;;150000.0;руб; Латера;Москва, Лобня;https://hh.ru
Системный администратор Linux;https://hh.ru/vacancy/23414881?query=Python;;;;ООО Яндекс.Деньги, НКО;Санкт-Петербург;https://hh.ru
Системный аналитик;https://hh.ru/vacancy/35762629?query=Python;;;; Quiet Media;Москва, Улица 1905 года;https://hh.ru
Junior QA Engineer (Software);https://hh.ru/vacancy/36437328?query=Python;;;;ИП Visonic;Киев;https://hh.ru
Senior С++ Engineer в команду продуктовой разработки;https://hh.ru/vacancy/36638173?query=Python;;250000.0;руб; WIT Recruitment;Москва;https://hh.ru
Frontend Software Engineer;https://hh.ru/vacancy/36550537?query=Python;90000.0;180000.0;руб; Droice Labs;Москва;https://hh.ru
Senior Python-разработчик/Team Lead;https://hh.ru/vacancy/36519550?query=Python;;;; Kokoc Group;Москва;https://hh.ru
Системный инженер (Администратор СПД);https://hh.ru/vacancy/33103405?query=Python;30000.0;90000.0;руб;ООО Лайм Эйч Ди;Чебоксары;https://hh.ru
QA Automation Engineer (Python/Linux);https://hh.ru/vacancy/35789083?query=Python;;;; Лаборатория Касперского;Москва, Водный стадион;https://hh.ru
Системный администратор Linux;https://hh.ru/vacancy/36319808?query=Python;140000.0;;руб; Comagic;Москва, Нахимовский проспект;https://hh.ru
Архитектор распределенных систем;https://hh.ru/vacancy/36282164?query=Python;170000.0;;руб;ООО Шаркс ДЦ;Москва;https://hh.ru
Data Engineer;https://hh.ru/vacancy/34510542?query=Python;;;;ООО Актион Технологии;Москва, Дмитровская;https://hh.ru
Бэкенд-разработчик;https://hh.ru/vacancy/33632674?query=Python;;;; FunBox;Москва;https://hh.ru
Технический руководитель разработки автоматических тестов (GUI, squish).;https://hh.ru/vacancy/35944842?query=Python;4000.0;;USD; NetworkOptix;Москва;https://hh.ru
Руководитель направления по исследованию данных;https://hh.ru/vacancy/36646924?query=Python;;;; Сбербанк для экспертов;Москва;https://hh.ru
Главный/ведущий экономист отдела рыночных рисков;https://hh.ru/vacancy/34198975?query=Python;;;;ОАО Белгазпромбанк;Минск, Спортивная;https://hh.ru
QA инженер;https://hh.ru/vacancy/35966157?query=Python;;;; Ай-Теко (I-Teco);Москва;https://hh.ru
Deployment/DevOps Инженер(BigData);https://hh.ru/vacancy/36262065?query=Python;;;;ООО Дельта Солюшнс;Москва;https://hh.ru
Аналитик (коммерческое направление);https://hh.ru/vacancy/36311493?query=Python;;;; OZON.ru Коммерция;Москва, Деловой центр и еще 2 ;https://hh.ru
Full stack разработчик node.js react;https://hh.ru/vacancy/35999791?query=Python;;;; БАРС Груп;Москва, Серпуховская;https://hh.ru
Инженер мониторинга;https://hh.ru/vacancy/36645375?query=Python;;;;АО РТ Лабс;Санкт-Петербург;https://hh.ru
Младший инженер по внедрению и техподдержке телекоммуникационного биллинга (Зеленоград);https://hh.ru/vacancy/36520361?query=Python;60000.0;;руб; Латера;Москва, Лобня;https://hh.ru
System business Analyst (Exness Trading);https://hh.ru/vacancy/36386939?query=Python;;;; Exness;Москва;https://hh.ru
Web-программист;https://hh.ru/vacancy/36639617?query=Python;60000.0;80000.0;руб;ОАО НПП Эргоцентр;Тверь;https://hh.ru
Аналитик данных (Разработчик);https://hh.ru/vacancy/36630579?query=Python;;;; Selecty;Москва;https://hh.ru
Cпециалист программно-технической поддержки;https://hh.ru/vacancy/36299049?query=Python;30000.0;50000.0;руб;ООО Градиент технолоджи;Казань;https://hh.ru
Специалист по медиапланированию;https://hh.ru/vacancy/36425017?query=Python;;;; ivi;Москва, Дмитровская;https://hh.ru
IT Менеджер (направление ESB);https://hh.ru/vacancy/35759601?query=Python;;;; UniCredit Bank;Москва;https://hh.ru
Ведущий специалист управления анализа и управленческой отчетности;https://hh.ru/vacancy/35241834?query=Python;;;;ПАО Московский Индустриальный Банк;Москва;https://hh.ru
Backend developer (Go);https://hh.ru/vacancy/32137699?query=Python;;;; Integral;Новосибирск, Площадь Ленина;https://hh.ru
Программист;https://hh.ru/vacancy/36398553?query=Python;50000.0;;руб; SEVENCOM;Екатеринбург;https://hh.ru
Quantitative Analyst (Quantitative Developer);https://hh.ru/vacancy/33810927?query=Python;;;; SOVA CAPITAL LIMITED;Москва, Добрынинская;https://hh.ru
Frontend разработчик (React);https://hh.ru/vacancy/36632871?query=Python;;140000.0;руб;ООО СофтМедиаЛаб;Екатеринбург, Площадь 1905 года и еще 1 ;https://hh.ru
Дежурный системный администратор;https://hh.ru/vacancy/36634892?query=Python;40000.0;55000.0;руб;ООО Тензор;Рыбинск;https://hh.ru
Game Project Analyst;https://hh.ru/vacancy/36612476?query=Python;;;;ООО G5 Entertainment AB;Калининград;https://hh.ru
Game Project Analyst;https://hh.ru/vacancy/36612469?query=Python;;;;ООО G5 Entertainment AB;Москва;https://hh.ru
Senior BigData Engineer, Financial Software Solutions;https://hh.ru/vacancy/36406911?query=Python;;;; DataArt;Воронеж;https://hh.ru
Specialist DevOps/Linux;https://hh.ru/vacancy/32526408?query=Python;;200000.0;руб; ALP Group;Москва;https://hh.ru
DevOps-инженер;https://hh.ru/vacancy/36628633?query=Python;;;; Авито;Москва, Белорусская;https://hh.ru
Web-программист в отдел внутренней разработки;https://hh.ru/vacancy/36443835?query=Python;80000.0;120000.0;руб; UserGate;Новосибирск;https://hh.ru
Системный архитектор;https://hh.ru/vacancy/36589186?query=Python;;;; Worldskills Russia;Москва, Тургеневская и еще 2 ;https://hh.ru
С/Lua программист в команду Рекламных технологий;https://hh.ru/vacancy/36264970?query=Python;;;; Mail.Ru Group, Социальные сети, Одноклассники;Москва;https://hh.ru
Systems Engineer;https://hh.ru/vacancy/34751326?query=Python;;;;ООО Вайзор Геймз;Минск;https://hh.ru
Программист C/С++;https://hh.ru/vacancy/36285884?query=Python;70000.0;;руб; Радиофид;Санкт-Петербург, Озерки и еще 1 ;https://hh.ru
Менеджер по бюджетированию и отчетности/ Аналитик данных;https://hh.ru/vacancy/36514034?query=Python;;;; Tele2;Москва, Румянцево;https://hh.ru
System Administrator (Linux);https://hh.ru/vacancy/35549440?query=Python;;;;АО ИНКОМА;Москва;https://hh.ru
DevOps (SberDevices);https://hh.ru/vacancy/36477201?query=Python;;;; Сбербанк для экспертов;Москва, Кутузовская;https://hh.ru
Software Engineer (java);https://hh.ru/vacancy/26662707?query=Python;;;; Xored;Новосибирск;https://hh.ru
Программист-математик;https://hh.ru/vacancy/30234738?query=Python;;;; Связной;Москва, Автозаводская;https://hh.ru
Системный администратор / DevOps;https://hh.ru/vacancy/35629377?query=Python;80000.0;;руб;ООО ВилайнТв;Новосибирск, Маршала Покрышкина;https://hh.ru
Инженер-программист С++/QNX;https://hh.ru/vacancy/35025104?query=Python;70000.0;100000.0;руб;ООО Прософт-Системы;Екатеринбург, Чкаловская;https://hh.ru
Full Stack .net Developer;https://hh.ru/vacancy/36299304?query=Python;;;;ТОО Norsec Delta Projects;Атырау;https://hh.ru
Senior Developer / Ведущий программист;https://hh.ru/vacancy/36289227?query=Python;150000.0;;руб;ООО Деликэйт Групп;Москва;https://hh.ru
Team Lead Analytics (B2B);https://hh.ru/vacancy/36017746?query=Python;;;; Skyeng;Санкт-Петербург;https://hh.ru
Team Lead Analytics (B2B);https://hh.ru/vacancy/36017749?query=Python;;;; Skyeng;Москва;https://hh.ru
Senior Product / Data Analyst;https://hh.ru/vacancy/31648507?query=Python;150000.0;;руб; ManyChat;Москва, Курская;https://hh.ru
Эксперт по внедрению и развитию корпоративных систем управления проектами;https://hh.ru/vacancy/36638627?query=Python;;;; Банк ВТБ (ПАО);Москва, Чистые пруды;https://hh.ru
Database/System Engineer;https://hh.ru/vacancy/35406142?query=Python;;;;ООО Вайзор Геймз;Минск;https://hh.ru
DevOps-инженер;https://hh.ru/vacancy/36631587?query=Python;;;;АО Сбербанк - Технологии;Москва;https://hh.ru
Аналитик-разработчик;https://hh.ru/vacancy/36632986?query=Python;;;; Яндекс;Минск;https://hh.ru
Исследователь в области кибербезопасности;https://hh.ru/vacancy/35408478?query=Python;;;; НеоБИТ;Санкт-Петербург, Политехническая;https://hh.ru
Senior Linux system administrator;https://hh.ru/vacancy/36448455?query=Python;;;; HUAWEI;Москва;https://hh.ru
Разработчик С++;https://hh.ru/vacancy/36194055?query=Python;72000.0;104000.0;руб;ООО Тензор;Санкт-Петербург;https://hh.ru
DevOps-инженер в команду Trade Finance;https://hh.ru/vacancy/36635532?query=Python;;;; Райффайзенбанк;Москва;https://hh.ru
Cyber Threat Intelligence Analyst with turkish language;https://hh.ru/vacancy/29321789?query=Python;;;; Group-IB;Москва;https://hh.ru
Руководитель отдела разработки;https://hh.ru/vacancy/35607794?query=Python;;;;АО Коммерческий банк «Хлынов»;Киров (Кировская область);https://hh.ru
Team Lead DWH;https://hh.ru/vacancy/36605616?query=Python;;;;ООО Актион Технологии;Москва, Дмитровская;https://hh.ru
Ведущий специалист автоматизации процессов;https://hh.ru/vacancy/36225185?query=Python;;;; Северсталь. Сервисные компании;Ярославль;https://hh.ru
Программист С++;https://hh.ru/vacancy/36194044?query=Python;75000.0;120000.0;руб;ООО Тензор;Ярославль;https://hh.ru
Senior Developer Tools Engineer, C++ - Software;https://hh.ru/vacancy/36447247?query=Python;;;; NVIDIA;Москва, Марьина Роща и еще 1 ;https://hh.ru
Инженер по тестированию (Java);https://hh.ru/vacancy/35281834?query=Python;;;; GE (General Electric Company);Москва;https://hh.ru
Специалист по технической поддержке инфраструктуры;https://hh.ru/vacancy/36092055?query=Python;;;; Лига Цифровой Экономики;Москва, Савеловская;https://hh.ru
Разработчик JavaScript/Erlang;https://hh.ru/vacancy/35959259?query=Python;80000.0;150000.0;руб; UserGate;Новосибирск;https://hh.ru
Gameplay Programmer (UE4);https://hh.ru/vacancy/33541468?query=Python;;;; Wargaming, Saint Petersburg (Lesta Studio);Санкт-Петербург;https://hh.ru
Системный администратор в отдел сборки ПО;https://hh.ru/vacancy/36233404?query=Python;41000.0;61000.0;руб;ООО Тензор;Ярославль;https://hh.ru
Full-Stack / Frontend-разработчик;https://hh.ru/vacancy/36628330?query=Python;;;;ООО МЕЛ Саенс;Санкт-Петербург, Кировский завод;https://hh.ru
Эксперт отдела сопровождения автоматизированных систем;https://hh.ru/vacancy/36558925?query=Python;;;; Банк ВТБ (ПАО);Москва, Пролетарская и еще 1 ;https://hh.ru
Front-End Developer;https://hh.ru/vacancy/36519675?query=Python;120000.0;;руб;ООО Софтвайс;Санкт-Петербург;https://hh.ru
DevOps (системный инженер);https://hh.ru/vacancy/36363085?query=Python;60000.0;100000.0;руб;ООО Очень Интересно;Красноярск;https://hh.ru
Разработчик навигационных алгоритмов;https://hh.ru/vacancy/36025873?query=Python;;;; WayRay;Москва;https://hh.ru
Программист С++;https://hh.ru/vacancy/36353496?query=Python;;;;ООО Иновентика технолоджес;Москва, Автозаводская;https://hh.ru
Специалист по машинному обучению в области обработки естественного языка;https://hh.ru/vacancy/35791058?query=Python;100000.0;;руб;ООО Специальный Технологический Центр;Санкт-Петербург, Площадь Мужества;https://hh.ru
Программист С++;https://hh.ru/vacancy/33979251?query=Python;;;; СтарЛайн, Научно-производственное объединение;Санкт-Петербург, Площадь Ленина;https://hh.ru
Продуктовый аналитик;https://hh.ru/vacancy/36400650?query=Python;60000.0;120000.0;руб; Мегаплан;Москва, Академическая;https://hh.ru
Techlead группы разработки на С++;https://hh.ru/vacancy/36246177?query=Python;;;;ООО Фабрика информационных технологий;Москва, Парк Победы;https://hh.ru
Full-stack разработчик (Кейсистемс-Безопасность);https://hh.ru/vacancy/35466272?query=Python;80000.0;;руб; Кейсистемс;Чебоксары;https://hh.ru
Системный архитектор;https://hh.ru/vacancy/35943604?query=Python;237200.0;258000.0;руб;ООО Тамтэк;Санкт-Петербург, Лиговский проспект;https://hh.ru
Инженер DevOps;https://hh.ru/vacancy/29323686?query=Python;;;; Новые Облачные Технологии;Москва, Тверская и еще 2 ;https://hh.ru
PHP/Python/Go developer;https://hh.ru/vacancy/36635928?query=Python;90000.0;150000.0;руб; Plesk;Красноярск;https://hh.ru
Senior DevOps Engineer;https://hh.ru/vacancy/35722609?query=Python;;;;ООО Облачные технологии;Москва, Кутузовская и еще 1 ;https://hh.ru
Риск-менеджер в департамент розничных рисков;https://hh.ru/vacancy/34827128?query=Python;;;; «РОСБАНК, Societe Generale Group», с опытом работы;Москва, Комсомольская и еще 2 ;https://hh.ru
QA Engineer;https://hh.ru/vacancy/35930598?query=Python;;;; Zodiac Interactive;Санкт-Петербург;https://hh.ru
Back-end разработчик;https://hh.ru/vacancy/31512142?query=Python;;;; RnD Soft;Ростов-на-Дону;https://hh.ru
Младший системный администратор;https://hh.ru/vacancy/35647823?query=Python;;27500.0;руб; First_Line;Санкт-Петербург;https://hh.ru
Руководитель отдела тестирования ПО;https://hh.ru/vacancy/35128376?query=Python;;;; Ростелеком - Центры обработки данных;Москва;https://hh.ru
Преподаватель детской школы программирования г. Березники;https://hh.ru/vacancy/36612849?query=Python;8000.0;40000.0;руб; Алгоритмика (ИП Кислов Андрей Игоревич);Пермь;https://hh.ru
Аналитик в отдел разработки отчетности;https://hh.ru/vacancy/35327681?query=Python;;;; Тинькофф;Москва;https://hh.ru
Senior Web-Developer (Ruby, Python) /Tech lead;https://hh.ru/vacancy/33256945?query=Python;;;; RnD Soft;Ростов-на-Дону;https://hh.ru
Ruby Full-stack разработчик;https://hh.ru/vacancy/33367190?query=Python;;;; RnD Soft;Ростов-на-Дону;https://hh.ru
Старший тестировщик ПО;https://hh.ru/vacancy/32120913?query=Python;;;; Ростелеком - Центры обработки данных;Москва, Динамо;https://hh.ru
DevOps инженер;https://hh.ru/vacancy/35502747?query=Python;;;;ООО Гриндата;Пермь;https://hh.ru
Middle QA Automation Engineer (​Health Monitoring System);https://hh.ru/vacancy/36508769?query=Python;;;; DataArt;Воронеж;https://hh.ru
PHP-разработчик;https://hh.ru/vacancy/36337947?query=Python;105000.0;;руб; ОБИТ;Санкт-Петербург, Площадь Восстания;https://hh.ru
Инженер по автоматизации тестирования;https://hh.ru/vacancy/35601362?query=Python;90000.0;120000.0;руб; Связь инжиниринг М;Москва, Варшавская;https://hh.ru
Fullstack Developer (Graphite Team);https://hh.ru/vacancy/36641484?query=Python;;;; SEMrush;Санкт-Петербург, Московские ворота;https://hh.ru
QA Engineer (Global Continious Integration);https://hh.ru/vacancy/31617208?query=Python;;;; DINS;Санкт-Петербург, Елизаровская;https://hh.ru
Scala Developer (Java / C++ / С# / Python);https://hh.ru/vacancy/34551089?query=Python;;;; NAUMEN;Севастополь;https://hh.ru
QA Engineer (Media Services);https://hh.ru/vacancy/34742575?query=Python;;;; DINS;Санкт-Петербург, Елизаровская;https://hh.ru
Разработчик OLAP;https://hh.ru/vacancy/36639291?query=Python;100000.0;;руб; Сеть аптек Аптечный склад;Краснодар;https://hh.ru
Full stack разработчик;https://hh.ru/vacancy/36551702?query=Python;130000.0;;руб; Евромобайл;Санкт-Петербург;https://hh.ru
DevOps Engineer, IoT Platform;https://hh.ru/vacancy/36639832?query=Python;;;; DataArt;Воронеж;https://hh.ru
Golang Developer;https://hh.ru/vacancy/35379719?query=Python;;;; Лаборатория Касперского;Москва;https://hh.ru
DevOps Engineer, IoT Platform;https://hh.ru/vacancy/36639820?query=Python;;;; DataArt;Новосибирск;https://hh.ru
DevOps Engineer, IoT Platform;https://hh.ru/vacancy/36639826?query=Python;;;; DataArt;Казань;https://hh.ru
DevOps Engineer, IoT Platform;https://hh.ru/vacancy/36639796?query=Python;;;; DataArt;Нижний Новгород;https://hh.ru
System Engineer/Инженер системной интеграции;https://hh.ru/vacancy/36214114?query=Python;;;; InterJob;Москва;https://hh.ru
Senior Python (Team Lead) Developer, Global Recorded Music Company;https://hh.ru/vacancy/35142580?query=Python;;;; DataArt;Екатеринбург;https://hh.ru
DevOps Engineer;https://hh.ru/vacancy/33693295?query=Python;;;; Zodiac Interactive;Санкт-Петербург, Елизаровская и еще 1 ;https://hh.ru
DevOps Engineer;https://hh.ru/vacancy/36027154?query=Python;;;; Лаборатория Касперского;Москва;https://hh.ru
Data Engineer;https://hh.ru/vacancy/36629000?query=Python;;;;ОАО Красцветмет;Красноярск;https://hh.ru
DevOps Engineer;https://hh.ru/vacancy/35053771?query=Python;;;; Лаборатория Касперского;Москва, Водный стадион;https://hh.ru
Senior Python Developer;https://hh.ru/vacancy/35554372?query=Python;;;; Sibedge;Томск;https://hh.ru
Инженер-программист C/C++ (C/C++ Embedded Junior/Middle Developer);https://hh.ru/vacancy/35796778?query=Python;;;;ООО НПФ Гранч;Новосибирск;https://hh.ru
Системный администратор Linux;https://hh.ru/vacancy/35416380?query=Python;;;;ООО Т8;Москва;https://hh.ru
Младший геймдизайнер игрового проекта;https://hh.ru/vacancy/36557906?query=Python;;;; Иннова;Москва, Таганская;https://hh.ru
Ведущий разработчик Python (сетевые технологии, Radius);https://hh.ru/vacancy/36167215?query=Python;;;; Сбербанк для экспертов;Москва;https://hh.ru
Senior BigData Engineer (Financial Software Solutions);https://hh.ru/vacancy/36528189?query=Python;;;; DataArt;Львов;https://hh.ru
Ведущий программист/ Team lead;https://hh.ru/vacancy/33952588?query=Python;95000.0;;руб; Группа Компаний Стилсофт;Ставрополь;https://hh.ru
Senior C/C++ Developer;https://hh.ru/vacancy/34006427?query=Python;;;; Zodiac Interactive;Новосибирск;https://hh.ru
Старший инженер DevOps;https://hh.ru/vacancy/36012014?query=Python;;;;ПАО МегаФон, IT;Санкт-Петербург, Василеостровская;https://hh.ru
